index,ReferenceTag,LanduseClass,TillageClass,CompactionClass,SamplingTimeClass,SoilTextureUSDA,AnnualPrecipitationClass,AnnualMeanTemperatureClass,BulkDensityClass,SoilOrganicCarbonClass,ExID,LocID_x,Latitude,Longitude,Precipitation,RefID,ReferenceYear,MTFID_x,Month1,Month2,YearExp,Reps,SE,SD,Tmin,Tmax,UpperD_m,Diameter,Diameter2,Diameter3,SoilTypeWRB,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,LocID_y,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Isothermality,Elevation,AverageAridityIndex,AverageAnnualEvapoTranspiration,MTFID_y,Ks,Kunsat,slope,R2,Hmin,intercept,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,SSPID_y,NbOfCropRotation,ExpName,Location,ClimateName,MethodName,MTFName,SPName,SMName,DatasetAddedBy,DatasetCheckedBy,LocComments,ReferenceName,DOI,ReferenceTitle,RefComments,Season,Method,Direction,Comment,SSPID_x,TextureClass,SoilTextureFAO,SoilType,SoilTypeClass,Comments_x,AridityClass,Landuse,Tillage,CurrentCrop,CropClass,CropRotation,CoverCrop,CoverCropClass,Residue,ResidueClass,Grazing,GrazingClass,Irrigation,IrrigationClass,Compaction,OtherAmendments,AmendmentClass,SamplingTime,Comments_y,Ks_sem,K1_sem,K2_sem,K3_sem,K4_sem,K5_sem,K6_sem,K7_sem,K8_sem,K9_sem,K10_sem
71,Mirzavand2019,arable,reduced tillage,unknown,consolidated,sandy clay,"(0, 500]","(15, 20]",nan,"(0.01, 0.02]",980.5,173.0,29.5749,52.5875,235.0,148.0,2019.0,980.5,,,,24.0,,,0.0,150.0,0.0,20.0,,,,0.362,0.152,0.486,,0.012,173.0,18.35833,28.7,8.316667,190.0,46.0,0.0,104.0979,117.0,2.0,2.0,115.0,15.23333,845.7966,38.2,0.4,37.8,8.45,28.55,40.29982,1501.0,0.079,2402.0,980.5,10.8522,,0.689723,0.93953525,14.575700000000001,1.8166864999999999,10.8522,8.402853,6.35145225,5.207887,4.464874,3.937303,3.540257,3.22888025,2.97707225,2.76853325,980.5,2.0,Mirzavand2019_MT_withRES_wheat,Mirzavand2019,Mirzavand2019,Mirzavand2019_MT_withRES_wheat,Mirzavand2019_MT_withRES_wheat,Mirzavand2019_MT_withRES_wheat,Mirzavand2019_MT_withRES_wheat,Lukas,Guillaume,,"Mirzavand, Moosavi, Sameni, Afzalinia, Karimian. 2016. ""Effects of soil tillage systems and plant residue management
on unsaturated hydraulic conductivity of soil in wheat-corn rotation"" 20.",10.22069/jwfst.2016.3190,Effects of soil tillage systems and plant residue management,"mostly written in arabic, translated with google",unknown,Steady-state piecewise,Dry to wet,,976,fine (silty clay loam),fine,unknown,unknown,say 'after first and second crop' -> inferred as 'after harvest',Arid,arable,reduced tillage,wheat,cereals,"maize, wheat",unknown,unknown,yes,yes,no,no,unknown,unknown,unknown,unknown,unknown,after harvest,say 'after first and second crop' -> inferred as 'after harvest',1.550048063770927,1.550048063770927,0.744107698861977,0.5531822693429319,0.4495362005257936,0.3833897507461131,0.33703677801465515,0.3025031754998616,0.27563771881293003,0.2540539193545256,0.23627568501201265
75,Moreno_1997_SaTR,arable,conventional tillage,unknown,consolidated,loam,"(500, 1000]","(15, 20]","(1.2, 1.4]","(0.0, 0.01]",335.0,93.0,37.4,-6.0,500.0,81.0,1997.0,335.0,3.0,3.0,1995.0,3.0,,,0.0,100.0,0.0,4.0,12.5,,,0.248,0.299,0.453,1.26,0.0054,93.0,18.65,26.21667,11.78333,535.0,94.0,2.0,67.45798,253.0,22.0,27.0,224.0,11.51667,589.5877,34.4,6.2,28.2,12.6,26.08333,40.83924,15.0,0.3044,1757.0,335.0,67.8528,4.3,1.99,1.0,25.0,4.613468,67.8528,67.8528,47.206,26.62987,17.08119,11.88358,8.744266,6.703774,5.303052,4.3,335.0,2.0,MorenoTT95,Moreno_1997_SaTR,Moreno_1997_SaTR,MorenoTT95,MorenoTT95,MorenoTT95,MorenoTT95,Nick,Helena,,"Moreno et al., 1997. Soil & Tillage Res., 41:25-42",10.1016/s0167-1987(96)01083-5,"Soil physical properties, water depletion and crop development under traditional and conservation tillage in southern Spain","RT had larger K than CT in one year, but smaller in another!",winter,Steady-state  multi-disc,Dry to wet,,335,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,Texture properties log-interpolated,Semi-Arid,arable/ Experimental Farm,Conventional tillage,sunflower,sunflower,"Wheat, Sunflower",unknown,unknown,unknown,unknown,unknown,unknown,rainfed,rainfed,unknown,"herbicides, N fetrtilization",consolidated,beginning of crop season,Texture properties log-interpolated,,,,,,,,,,,
76,Moreno_1997_SaTR,arable,conventional tillage,unknown,consolidated,loam,"(500, 1000]","(15, 20]","(1.4, 1.6]","(0.0, 0.01]",334.0,93.0,37.4,-6.0,500.0,81.0,1997.0,334.0,6.0,6.0,1994.0,3.0,,,0.0,100.0,0.0,4.0,12.5,,,0.248,0.299,0.453,1.53,0.0054,93.0,18.65,26.21667,11.78333,535.0,94.0,2.0,67.45798,253.0,22.0,27.0,224.0,11.51667,589.5877,34.4,6.2,28.2,12.6,26.08333,40.83924,15.0,0.3044,1757.0,334.0,23.7193,1.5,1.61,1.0,18.0,3.396091,23.7193,20.01857,10.4214,6.558049,4.578778,3.414033,2.663688,2.148406,1.7773,1.5,334.0,2.0,MorenoTT94,Moreno_1997_SaTR,Moreno_1997_SaTR,MorenoTT94,MorenoTT94,MorenoTT94,MorenoTT94,Nick,Helena,,"Moreno et al., 1997. Soil & Tillage Res., 41:25-42",10.1016/s0167-1987(96)01083-5,"Soil physical properties, water depletion and crop development under traditional and conservation tillage in southern Spain","RT had larger K than CT in one year, but smaller in another!",spring,Steady-state  multi-disc,Dry to wet,,334,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,Texture properties log-interpolated,Semi-Arid,arable/ Experimental Farm,Conventional tillage,wheat,cereals,"Wheat, Sunflower",unknown,unknown,unknown,unknown,unknown,unknown,rainfed,rainfed,unknown,"herbicides, N fetrtilization",consolidated,end of crop season,Texture properties log-interpolated,,,,,,,,,,,
77,Moreno_1997_SaTR,arable,reduced tillage,unknown,consolidated,loam,"(500, 1000]","(15, 20]","(1.2, 1.4]","(0.0, 0.01]",337.0,93.0,37.4,-6.0,500.0,81.0,1997.0,337.0,3.0,3.0,1995.0,3.0,,,0.0,100.0,0.0,4.0,12.5,,,0.248,0.299,0.453,1.39,0.0054,93.0,18.65,26.21667,11.78333,535.0,94.0,2.0,67.45798,253.0,22.0,27.0,224.0,11.51667,589.5877,34.4,6.2,28.2,12.6,26.08333,40.83924,15.0,0.3044,1757.0,337.0,119.7077,3.4,1.41,0.99,8.0,3.351479,87.39346,32.88718,18.56684,12.37583,9.035064,6.986918,5.621998,4.657169,3.944546,3.4,337.0,2.0,MorenoCT95,Moreno_1997_SaTR,Moreno_1997_SaTR,MorenoCT95,MorenoCT95,MorenoCT95,MorenoCT95,Nick,Helena,,"Moreno et al., 1997. Soil & Tillage Res., 41:25-42",10.1016/s0167-1987(96)01083-5,"Soil physical properties, water depletion and crop development under traditional and conservation tillage in southern Spain","RT had larger K than CT in one year, but smaller in another!",winter,Steady-state  multi-disc,Dry to wet,,337,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,Texture properties log-interpolated,Semi-Arid,arable/ Experimental Farm,Reduced tillage,sunflower,sunflower,"Wheat, Sunflower",unknown,unknown,mulch,yes,unknown,unknown,rainfed,rainfed,unknown,"herbicides, N fetrtilization",consolidated,beginning of crop season,Texture properties log-interpolated,,,,,,,,,,,
78,Moreno_1997_SaTR,arable,reduced tillage,unknown,consolidated,loam,"(500, 1000]","(15, 20]","(1.6, 2.0]","(0.0, 0.01]",336.0,93.0,37.4,-6.0,500.0,81.0,1997.0,336.0,6.0,6.0,1994.0,3.0,,,0.0,100.0,0.0,4.0,12.5,,,0.248,0.299,0.453,1.65,0.0054,93.0,18.65,26.21667,11.78333,535.0,94.0,2.0,67.45798,253.0,22.0,27.0,224.0,11.51667,589.5877,34.4,6.2,28.2,12.6,26.08333,40.83924,15.0,0.3044,1757.0,336.0,3.9956,0.4,1.43,1.0,20.0,2.46206,3.9956,3.9956,2.23757,1.482908,1.077787,0.830431,0.666147,0.550353,0.465043,0.4,336.0,2.0,MorenoCT94,Moreno_1997_SaTR,Moreno_1997_SaTR,MorenoCT94,MorenoCT94,MorenoCT94,MorenoCT94,Nick,Helena,,"Moreno et al., 1997. Soil & Tillage Res., 41:25-42",10.1016/s0167-1987(96)01083-5,"Soil physical properties, water depletion and crop development under traditional and conservation tillage in southern Spain","RT had larger K than CT in one year, but smaller in another!",spring,Steady-state  multi-disc,Dry to wet,,336,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,Texture properties log-interpolated,Semi-Arid,arable/ Experimental Farm,Reduced tillage,wheat,cereals,"Wheat, Sunflower",unknown,unknown,mulch,yes,unknown,unknown,rainfed,rainfed,unknown,"herbicides, N fetrtilization",consolidated,end of crop season,Texture properties log-interpolated,,,,,,,,,,,
79,Moret_2005_AiG,arable,conventional tillage,unknown,consolidated,sandy clay loam,"(0, 500]","(15, 20]","(1.2, 1.4]",nan,542.0,94.0,41.7,-0.8,,82.0,2005.0,542.0,,,2005.0,18.0,,,0.0,140.0,0.0,25.0,,,,,,,1.24,,94.0,15.16667,23.43333,7.533333,365.0,49.0,18.0,27.79732,123.0,70.0,77.0,74.0,11.21667,652.0469,31.4,2.4,29.0,17.38333,8.85,38.67816,223.0,0.2141,1704.0,542.0,143.024,5.3,1.1,0.99,5.0,2.924276,66.72305,31.1274,19.92703,14.52145,11.3608,9.296286,7.846356,6.774494,5.951263,5.3,542.0,2.0,Moret2005Struct,Moret_2005_AiG,Moret_2005_AiG,Moret2005Struct,Moret2005Struct,Moret2005Struct,Moret2005Struct,Nick,Helena,,"Moret, D. and Arrue, J.L. 2005, Adv. Geoecology, 36, 197-204",,,unknown,winter,Steady-state piecewise,Dry to wet,,542,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,consolidated,Semi-Arid,arable/ Experimental Farm ,Conventional tillage,fallow,fallow,"Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,herbicied,consolidated,before tillage,consolidated,,,,,,,,,,,
80,Moret_2005_AiG,arable,conventional tillage,unknown,soon after tillage,sandy clay loam,"(0, 500]","(15, 20]","(0.0, 1.0]",nan,544.0,94.0,41.7,-0.8,,82.0,2005.0,544.0,,,2005.0,18.0,,,0.0,140.0,0.0,25.0,,,,,,,0.87,,94.0,15.16667,23.43333,7.533333,365.0,49.0,18.0,27.79732,123.0,70.0,77.0,74.0,11.21667,652.0469,31.4,2.4,29.0,17.38333,8.85,38.67816,223.0,0.2141,1704.0,544.0,219.7263,11.8,1.27,1.0,10.0,3.611882,219.7263,91.11165,54.44249,37.78034,28.45706,22.57511,18.56126,15.66599,13.48944,11.8,544.0,2.0,Moret2005Roto2,Moret_2005_AiG,Moret_2005_AiG,Moret2005Roto2,Moret2005Roto2,Moret2005Roto2,Moret2005Roto2,Nick,Helena,,"Moret, D. and Arrue, J.L. 2005, Adv. Geoecology, 36, 197-204",,,unknown,spring,Steady-state piecewise,Dry to wet,,544,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,"structureless soil, rototilled",Semi-Arid,arable/ Experimental Farm ,Conventional tillage,fallow,fallow,"Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,herbicied,consolidated,after rototiller,"structureless soil, rototilled",,,,,,,,,,,
81,Moret_2005_AiG,arable,conventional tillage,unknown,soon after tillage,sandy clay loam,"(0, 500]","(15, 20]","(1.0, 1.2]",nan,543.0,94.0,41.7,-0.8,,82.0,2005.0,543.0,,,2005.0,18.0,,,0.0,140.0,0.0,25.0,,,,,,,1.18,,94.0,15.16667,23.43333,7.533333,365.0,49.0,18.0,27.79732,123.0,70.0,77.0,74.0,11.21667,652.0469,31.4,2.4,29.0,17.38333,8.85,38.67816,223.0,0.2141,1704.0,543.0,155.7248,17.3,0.87,0.94,8.0,2.978046,128.2467,70.16976,49.31177,38.39316,31.61857,26.98078,23.5945,21.0067,18.96073,17.3,543.0,2.0,Moret2005Plow,Moret_2005_AiG,Moret_2005_AiG,Moret2005Plow,Moret2005Plow,Moret2005Plow,Moret2005Plow,Nick,Helena,,"Moret, D. and Arrue, J.L. 2005, Adv. Geoecology, 36, 197-204",,,unknown,spring,Steady-state piecewise,Dry to wet,,543,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,unknown,unknown,disturbed soil; moulboard plow,Semi-Arid,arable/ Experimental Farm ,Conventional tillage,fallow,fallow,"Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,herbicied,consolidated,soon after tillage,disturbed soil; moulboard plow,,,,,,,,,,,
82,Moret_2007_SSSoAJ,arable,conventional tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.2, 1.4]","(0.01, 0.02]",125.0,95.0,41.73333,-0.06667,390.0,83.0,2007.0,125.0,1.0,2.0,2000.0,6.0,,,0.0,140.0,0.01,12.5,,,,0.245,0.473,0.282,1.22,0.011,95.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,125.0,84.3065,12.1,0.69,0.99,6.0,2.462785,59.26324,36.73455,27.76973,22.77005,19.52073,17.21318,15.47632,14.1141,13.01242,12.1,125.0,2.0,MorCT,Moret_2007_SSSoAJ,Moret_2007_SSSoAJ,MorCT,MorCT,MorCT,MorCT,Nick,Helena,,Moret & Arrúe. 2007. Soil Sci Soc Am J. 71:500-506,10.2136/sssaj2006.0128,Characterizing Soil Water-Conducting Macro and Mesoporosity as Influenced by Tillage Using Tension Infiltrometry,effects of tillage system: NT < RT and CT,winter,Steady-state piecewise,Dry to wet,,125,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Solonchaks,"Texture and OC from Lopez et al., 1996",Semi-Arid,arable/ Experimental Farm (Dryland),Conventional tillage,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fall,"Texture and OC from Lopez et al., 1996",,,,,,,,,,,
83,Moret_2007_SSSoAJ,arable,no tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.2, 1.4]","(0.01, 0.02]",127.0,95.0,41.73333,-0.06667,390.0,83.0,2007.0,127.0,1.0,2.0,2000.0,6.0,,,0.0,140.0,0.01,12.5,,,,0.245,0.473,0.282,1.3,0.011,95.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,127.0,37.3149,3.5,0.79,1.0,5.0,2.124068,21.58083,12.48114,9.060293,7.218395,6.051761,5.239967,4.639173,4.174716,3.803789,3.5,127.0,2.0,MorNT,Moret_2007_SSSoAJ,Moret_2007_SSSoAJ,MorNT,MorNT,MorNT,MorNT,Nick,Helena,,Moret & Arrúe. 2007. Soil Sci Soc Am J. 71:500-506,10.2136/sssaj2006.0128,Characterizing Soil Water-Conducting Macro and Mesoporosity as Influenced by Tillage Using Tension Infiltrometry,effects of tillage system: NT < RT and CT,winter,Steady-state piecewise,Dry to wet,,127,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Solonchaks,"Texture and OC from Lopez et al., 1996",Semi-Arid,arable/ Experimental Farm (Dryland),No-Till,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,hebicide,consolidated,fall,"Texture and OC from Lopez et al., 1996",,,,,,,,,,,
84,Moret_2007_SSSoAJ,arable,reduced tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.0, 1.2]","(0.01, 0.02]",126.0,95.0,41.73333,-0.06667,390.0,83.0,2007.0,126.0,1.0,2.0,2000.0,6.0,,,0.0,140.0,0.01,12.5,,,,0.245,0.473,0.282,1.14,0.011,95.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,126.0,78.5355,9.0,0.77,1.0,6.0,2.494243,52.99593,31.07774,22.7436,18.22453,15.34743,13.33724,11.84451,10.68718,9.760583,9.0,126.0,2.0,MorRT,Moret_2007_SSSoAJ,Moret_2007_SSSoAJ,MorRT,MorRT,MorRT,MorRT,Nick,Helena,,Moret & Arrúe. 2007. Soil Sci Soc Am J. 71:500-506,10.2136/sssaj2006.0128,Characterizing Soil Water-Conducting Macro and Mesoporosity as Influenced by Tillage Using Tension Infiltrometry,effects of tillage system: NT < RT and CT,winter,Steady-state piecewise,Dry to wet,,126,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Solonchaks,"Texture and OC from Lopez et al., 1996",Semi-Arid,arable/ Experimental Farm (Dryland),Reduced tillage,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,fall,"Texture and OC from Lopez et al., 1996",,,,,,,,,,,
85,Moret_2007_SaTR,arable,conventional tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.2, 1.4]",nan,263.5,96.0,41.73333,-0.06667,390.0,84.0,2007.0,263.5,4.5,5.0,2000.0,12.0,,,0.0,140.0,0.01,25.0,,,,0.25,0.47,0.28,1.22,,96.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,263.5,141.69205,16.4,0.81,0.985,7.5,2.818622,114.0986,63.38623,45.010935,35.32914,29.290174999999998,25.137405,22.09333,19.758865,17.90731,16.4,263.5,2.0,Mor2_PreTill_CT,Moret_2007_SaTR,Moret_2007_SaTR,Mor2_PreTill_CT,Mor2_PreTill_CT,Mor2_PreTill_CT,Mor2_PreTill_CT,Nick,Helena,,Moret & Arrúe. 2007. Soil & Tillage Research 96:103-113,10.1016/j.still.2007.04.003,Dynamics of soil hydraulic properties during fallow as affected by tillage,K in tillage systems during fallow periods in Spain (NT< RT and CT),winter,Steady-state piecewise,Dry to wet,,261,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Calcisols,,Semi-Arid,arable/ Experimental Farm,Conventional tillage,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,no,rainfed,unknown,unknown,unknown,before tillage,,60.27584999999999,51.121700000000004,25.15312,16.457794999999997,12.117919999999998,9.523994999999998,7.802864999999998,6.5798,5.6673849999999995,4.9615800000000005,4.400000000000001
86,Moret_2007_SaTR,arable,conventional tillage,unknown,soon after tillage,loam,"(0, 500]","(15, 20]","(1.0, 1.2]",nan,264.0,96.0,41.73333,-0.06667,390.0,84.0,2007.0,264.0,4.0,5.0,2000.0,6.0,,,0.0,140.0,0.01,25.0,,,,0.25,0.47,0.28,1.17,,96.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,264.0,131.9031,10.0,0.97,1.0,7.0,2.94,93.32543,47.6432,32.15084,24.32214,19.58841,16.4132,14.13367,12.4166,11.07605,10.0,264.0,2.0,Mor2_PostTill+R_CT,Moret_2007_SaTR,Moret_2007_SaTR,Mor2_PostTill+R_CT,Mor2_PostTill+R_CT,Mor2_PostTill+R_CT,Mor2_PostTill+R_CT,Nick,Helena,,Moret & Arrúe. 2007. Soil & Tillage Research 96:103-113,10.1016/j.still.2007.04.003,Dynamics of soil hydraulic properties during fallow as affected by tillage,K in tillage systems during fallow periods in Spain (NT< RT and CT),spring,Steady-state piecewise,Dry to wet,,264,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Calcisols,,Semi-Arid,arable/ Experimental Farm,Conventional tillage,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,rain event (yes),rainfed,unknown,unknown,unknown,soon after tillage,,,,,,,,,,,,
87,Moret_2007_SaTR,arable,no tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.2, 1.4]",nan,265.5,96.0,41.73333,-0.06667,390.0,84.0,2007.0,265.5,4.5,5.0,2000.0,12.0,,,0.0,140.0,0.01,25.0,,,,0.25,0.47,0.28,1.295,,96.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,265.5,38.567949999999996,3.65,0.73,1.0,4.0,2.0219259999999997,19.677385,11.82609,8.786938,7.119733500000001,6.048919,5.2954055,4.7324785,4.293753000000001,3.940866,3.65,265.5,2.0,Mor2_PreTill_NT,Moret_2007_SaTR,Moret_2007_SaTR,Mor2_PreTill_NT,Mor2_PreTill_NT,Mor2_PreTill_NT,Mor2_PreTill_NT,Nick,Helena,,Moret & Arrúe. 2007. Soil & Tillage Research 96:103-113,10.1016/j.still.2007.04.003,Dynamics of soil hydraulic properties during fallow as affected by tillage,K in tillage systems during fallow periods in Spain (NT< RT and CT),winter,Steady-state piecewise,Dry to wet,,263,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Calcisols,,Semi-Arid,arable/ Experimental Farm,No-Till,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,no,rainfed,unknown,herbicides,consolidated,before tillage,,1.25305,1.9034450000000003,0.6550500000000006,0.2733549999999991,0.09866150000000017,0.0028419999999995667,0.05543850000000017,0.09330549999999958,0.11903699999999984,0.13707700000000012,0.1499999999999999
88,Moret_2007_SaTR,arable,reduced tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.0, 1.2]",nan,262.0,96.0,41.73333,-0.06667,390.0,84.0,2007.0,262.0,1.0,2.0,2000.0,6.0,,,0.0,140.0,0.01,25.0,,,,0.25,0.47,0.28,1.14,,96.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,262.0,78.5355,9.0,0.77,1.0,6.0,2.494243,52.99593,31.07774,22.7436,18.22453,15.34743,13.33724,11.84451,10.68718,9.760583,9.0,262.0,2.0,Mor2_PreTill_RT,Moret_2007_SaTR,Moret_2007_SaTR,Mor2_PreTill_RT,Mor2_PreTill_RT,Mor2_PreTill_RT,Mor2_PreTill_RT,Nick,Helena,,Moret & Arrúe. 2007. Soil & Tillage Research 96:103-113,10.1016/j.still.2007.04.003,Dynamics of soil hydraulic properties during fallow as affected by tillage,K in tillage systems during fallow periods in Spain (NT< RT and CT),winter,Steady-state piecewise,Dry to wet,,262,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Calcisols,,Semi-Arid,arable/ Experimental Farm,Reduced tillage,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,no,rainfed,unknown,unknown,unknown,before tillage,,,,,,,,,,,,
89,Moret_2007_SaTR,arable,reduced tillage,unknown,consolidated,loam,"(0, 500]","(15, 20]","(1.2, 1.4]",nan,267.0,96.0,41.73333,-0.06667,390.0,84.0,2007.0,267.0,8.0,8.0,2000.0,6.0,,,0.0,140.0,0.01,25.0,,,,0.25,0.47,0.28,1.21,,96.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,267.0,189.7487,16.0,0.93,0.99,7.0,3.06412,136.1821,71.4763,49.0227,37.51493,30.48442,25.72997,22.29353,19.69003,17.64714,16.0,267.0,2.0,Mor2_LateFal_RT,Moret_2007_SaTR,Moret_2007_SaTR,Mor2_LateFal_RT,Mor2_LateFal_RT,Mor2_LateFal_RT,Mor2_LateFal_RT,Nick,Helena,,Moret & Arrúe. 2007. Soil & Tillage Research 96:103-113,10.1016/j.still.2007.04.003,Dynamics of soil hydraulic properties during fallow as affected by tillage,K in tillage systems during fallow periods in Spain (NT< RT and CT),summer,Steady-state piecewise,Dry to wet,,267,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Calcisols,,Semi-Arid,arable/ Experimental Farm,Reduced tillage,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,no,rainfed,unknown,unknown,unknown,in fallow phase,,,,,,,,,,,,
90,Moret_2007_SaTR,arable,reduced tillage,unknown,soon after tillage,loam,"(0, 500]","(15, 20]","(1.0, 1.2]",nan,265.0,96.0,41.73333,-0.06667,390.0,84.0,2007.0,265.0,4.0,5.0,2000.0,6.0,,,0.0,140.0,0.01,25.0,,,,0.25,0.47,0.28,1.1,,96.0,15.23333,23.78333,7.183333,410.0,51.0,14.0,30.74232,129.0,78.0,78.0,85.0,11.25,678.4954,32.0,2.1,29.9,16.0,8.566667,37.62542,261.0,0.2573,1592.0,265.0,95.8491,8.3,0.92,0.99,7.0,2.759078,69.03639,36.48636,25.12618,19.28337,15.70456,13.27941,11.52359,10.19143,9.144816,8.3,265.0,2.0,Mor2_PostTill+R_RT,Moret_2007_SaTR,Moret_2007_SaTR,Mor2_PostTill+R_RT,Mor2_PostTill+R_RT,Mor2_PostTill+R_RT,Mor2_PostTill+R_RT,Nick,Helena,,Moret & Arrúe. 2007. Soil & Tillage Research 96:103-113,10.1016/j.still.2007.04.003,Dynamics of soil hydraulic properties during fallow as affected by tillage,K in tillage systems during fallow periods in Spain (NT< RT and CT),spring,Steady-state piecewise,Dry to wet,,265,"medium (sandy loam, loam, sandy clay loam, sandy clay)",medium,Xerollic Calciorthid,Calcisols,,Semi-Arid,arable/ Experimental Farm,Reduced tillage,fallow,fallow,"Winter Barley, Fallow",unknown,unknown,unknown,unknown,unknown,unknown,rain event (yes),rainfed,unknown,unknown,unknown,soon after tillage,,,,,,,,,,,,
